SampleClass,AgencyCode,StationNumber,RiverSubBasinCode,StationType,StationNameDescription,StationComment,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCodeDescription,TotalSampleCount,EarliestSample,PriorTo1970,During1970_79,During1980_89,During1990_99,During2000_2009,During2010_2019,TWO_THOUSAND_TWENTIES,MostRecentSampleDate,Inorganics_ions_physicals_nutrients_bacteria,Metals,Pesticides,Organics_No_Pesticides,AGG_ID,Elevation,Slope,LC_1km,LC_5km
A,211,AB07AF0450,07AF,1 (LAKE),FICKLE LAKE PROFILE,,53.45056,-116.77889,0 (WATER),93,28-Jan-93,0,0,0,46,0,47,0,17-Sep-19,82,2,0,0,4860,976.5935059,0.031915344,9,9
A,211,AB07AG0345,07AG,0 (RIVER OR STREAM),MCLEOD RIVER AT WSC GAUGE 4.5KM U/S OF THE CONFLUENCE WITH GROAT CREEK,,54.01297,-115.84156,0 (WATER),53,26-May-16,0,0,0,0,0,23,30,24-Sep-24,51,51,0,0,4860,728.62854,0.22421129,10,10
A,211,AB07AG0760,07AG,1 (LAKE),SHININGBANK LAKE PROFILE,,53.85781,-116.03667,0 (WATER),101,21-Jun-16,0,0,0,0,0,56,45,02-Sep-20,101,1,0,0,4860,835.8013306,3.50E-05,10,10
A,211,AB07AG0765,07AG,1 (LAKE),SHININGBANK LAKE COMPOSITE,,53.85781,-116.03667,0 (WATER),9,21-Jun-16,0,0,0,0,0,5,4,02-Sep-20,9,0,0,0,4860,835.8013306,3.50E-05,10,10
A,211,AB07AH0005,07AH,0 (RIVER OR STREAM),SAKWATAMAU RIVER AT WSC GAUGE AT HWY 32,1.6km north on Hwy 32 from junction with Hwy 43,54.2012,-115.7796,0 (WATER),53,26-May-16,0,0,0,0,0,23,30,24-Sep-24,50,50,0,0,4860,734.8890381,0.414509088,10,10
A,211,AB07AH0404,07AH,1 (LAKE),MCLEOD LAKE EAST COMPOSITE,,54.29893,-115.64259,0 (WATER),129,05-Jun-84,0,0,31,45,34,19,0,25-Sep-18,124,5,0,0,4860,853.2272949,0.070505805,9,9
A,211,AB07AH0405,07AH,1 (LAKE),MCLEOD LAKE EAST PROFILE AT GREATEST DEPTH,,54.29893,-115.64259,0 (WATER),723,09-Aug-84,0,0,103,110,75,356,79,12-Sep-22,673,1,0,0,4860,853.2272949,0.070505805,9,9
A,211,AB07AH0406,07AH,1 (LAKE),MCLEOD LAKE WHOLE LAKE COMPOSITE,,54.2975,-115.63953,0 (WATER),4,06-Jun-22,0,0,0,0,0,0,4,12-Sep-22,4,0,0,0,4860,853.0999146,0.047958679,9,10
A,211,AB07BB0250,07BB,1 (LAKE),THUNDER LAKE COMPOSITE,,54.12825,-114.74738,0 (WATER),114,15-May-83,0,0,38,62,10,4,0,12-Sep-19,107,1,3,0,4860,656.7750854,0.216957986,10,12
A,211,AB07BB0260,07BB,1 (LAKE),THUNDER LAKE PROFILE AT CENTRE,,54.12825,-114.74738,0 (WATER),434,28-Jul-83,0,0,77,246,70,41,0,12-Sep-19,378,0,0,0,4860,656.7750854,0.216957986,10,12
A,211,AB07BB0300,07BB,1 (LAKE),NAKAMUN LAKE COMPOSITE,,53.88431,-114.21019,0 (WATER),173,05-May-83,0,0,50,44,28,39,12,11-Oct-23,171,0,0,0,4860,686.2337036,0.00019792,10,11
A,211,AB07BB0310,07BB,1 (LAKE),NAKAMUN LAKE PROFILE AT CENTRE,LONG TERM MONITORING PROGRAM,53.88431,-114.21019,0 (WATER),2281,19-Jun-80,0,0,415,468,398,702,298,01-Dec-23,1983,64,0,0,4860,686.2337036,0.00019792,10,11
A,211,AB07BB0325,07BB,0 (RIVER OR STREAM),NAKAMUN LAKE INFLOW AT RG RD 20,at east end of lake,53.88169,-114.15061,0 (WATER),30,01-May-19,0,0,0,0,0,8,22,01-Dec-23,2,0,0,0,4860,688.9780273,0.474596053,12,12
A,211,AB07BB0326,07BB,0 (RIVER OR STREAM),NAKAMUN LAKE OUTFLOW AT TWP RD 570,at west end of lake,53.89405,-114.23181,0 (WATER),11,01-May-19,0,0,0,0,0,8,3,05-Mar-20,8,0,0,0,4860,687.3217163,1.093307972,9,10
A,211,AB07BB0327,07BB,0 (RIVER OR STREAM),NAKAMUN LAKE INFLOW AT NAKAMUN DRIVE,on south side of lake,53.87983,-114.2151,0 (WATER),11,01-May-19,0,0,0,0,0,8,3,05-Mar-20,2,1,0,0,4860,693.2403564,1.300219178,10,10
A,211,AB07BB0950,07BB,1 (LAKE),LAC LA NONNE PROFILE AT CENTRE,,53.93333,-114.305,0 (WATER),1138,11-Feb-86,0,0,170,25,355,346,242,23-Sep-22,1133,0,0,0,4860,668.8806763,0.000170538,10,11
A,211,AB07BB0960,07BB,1 (LAKE),LAC LA NONNE WHOLE LAKE COMPOSITE,,53.94278,-114.31444,0 (WATER),60,25-Aug-83,0,0,14,6,17,15,8,23-Sep-22,58,9,0,0,4860,668.8804932,0.000149522,8,10
A,211,AB07BC0025,07BC,0 (RIVER OR STREAM),PEMBINA RIVER AT WSC GAUGE NEAR JARVIE,"crossed by Township Road 632, southwest of the town of Jarvie",54.44931,-113.99236,0 (WATER),77,24-May-16,0,0,0,0,0,35,42,17-Sep-24,75,75,0,0,4860,598.786499,0.701555371,12,12
A,211,AB07BC0130,07BC,1 (LAKE),LONG ISLAND LAKE NORTH BASIN COMPOSITE,,54.46525,-113.79965,0 (WATER),19,18-Jun-92,0,0,0,6,9,4,0,02-Oct-18,19,2,0,0,4860,698.3390503,4.50E-05,10,10
A,211,AB07BC0140,07BC,1 (LAKE),LONG ISLAND LAKE NORTH BASIN PROFILE,,54.46525,-113.79965,0 (WATER),309,28-Jan-92,0,0,0,113,101,95,0,02-Oct-18,301,0,0,0,4860,698.3390503,4.50E-05,10,10
A,211,AB07BD0010,07BD,0 (RIVER OR STREAM),ATHABASCA RIVER AT VEGA FERRY (KLONDYKE) CENTRE OF RIVER ARC KM. 893.4,,54.43222,-114.48333,0 (WATER),128,27-Feb-89,0,0,2,6,0,63,57,17-Sep-24,121,118,36,5,4860,580.3129883,0.200420573,10,11
A,211,AB07BE0010,07BE,0 (RIVER OR STREAM),ATHABASCA RIVER AT TOWN OF ATHABASCA,LONG TERM SITE,54.72222,-113.28611,0 (WATER),539,17-Feb-87,0,0,46,190,125,121,57,19-Sep-24,459,324,146,172,4860,510.3901062,1.253601551,9,10
A,211,AB07BE0820,07BE,1 (LAKE),BAPTISTE LAKE SOUTH BASIN COMPOSITE,,54.75,-113.55,0 (WATER),146,11-May-83,0,0,46,43,26,27,4,12-Sep-23,146,0,0,0,4860,579.5819092,2.040990353,10,10
A,211,AB07BE0830,07BE,1 (LAKE),BAPTISTE LAKE NORTH BASIN COMPOSITE,,54.78333,-113.55,0 (WATER),146,11-May-83,0,0,46,43,26,27,4,12-Sep-23,146,1,0,0,4860,579.4452515,0.972777009,12,12
A,211,AB07BE0840,07BE,1 (LAKE),BAPTISTE LAKE NORTH BASIN PROFILE,,54.76667,-113.55,0 (WATER),3999,01-Jan-76,0,1048,851,763,560,688,89,12-Sep-23,3035,46,0,0,4860,579.4799194,0.157841086,7,11
A,211,AB07BE0850,07BE,1 (LAKE),BAPTISTE LAKE SOUTH BASIN PROFILE,,54.74639,-113.55167,0 (WATER),6434,05-Jan-76,0,1733,1471,1309,792,998,131,12-Sep-23,4791,47,0,0,4860,578.7855225,0.109636642,10,10
A,211,AB07CC0030,07CC,0 (RIVER OR STREAM),"ATHABASCA RIVER U/S FORT MCMURRAY, 100 M U/S OF CONFLUENCE WITH HORSE RIVER - TRANSECT",ARC KM 297.6,56.72028,-111.40556,0 (WATER),661,17-Aug-60,1,40,78,122,106,257,57,10-Sep-24,549,450,91,254,4860,240.5357361,2.6102705,4,10
A,211,AB07CE0110,07CE,1 (LAKE),GREGOIRE LAKE PROFILE,Name changed from Willow to Gregoire in 1940,56.44444,-111.09722,0 (WATER),380,18-Aug-88,0,0,8,73,135,101,63,17-Sep-21,366,3,0,0,4860,475.7792358,0.047089178,7,9
A,211,AB07CE0120,07CE,1 (LAKE),GREGOIRE LAKE COMPOSITE,Name changed from Willow to Gregoire in 1940,56.44444,-111.09722,0 (WATER),104,07-Jun-89,0,0,4,48,39,9,4,17-Sep-21,100,1,0,0,4860,475.7792358,0.047089178,7,9
A,211,AB07DA0980,07DA,0 (RIVER OR STREAM),ATHABASCA RIVER TRANSECT ABOVE THE FIREBAG RIVER,ARC KM 171.4 (was called Centre prior to 2008),57.72361,-111.37917,0 (WATER),190,14-Feb-89,0,0,5,13,21,151,0,25-Jun-19,171,163,16,145,4860,223.291153,0.186179221,6,6
A,211,AB07DD0010,07DD,0 (RIVER OR STREAM),ATHABASCA RIVER AT OLD FORT - RIGHT BANK,LONG TERM MONITORING SITE,58.38278,-111.51778,0 (WATER),403,17-Nov-87,0,0,31,145,70,100,57,10-Sep-24,332,263,134,162,4860,221.0250397,1.331387877,9,10
A,211,AB07DD0105,07DD,0 (RIVER OR STREAM),ATHABASCA RIVER D/S OF DEVILS ELBOW AT WINTER ROAD CROSSING,,58.44722,-111.18583,0 (WATER),128,16-Dec-97,0,0,0,8,46,55,19,12-Mar-24,114,77,3,73,4860,212.5008698,0.69794035,10,10
