StationNumber,Latitude,Longitude,SampleDatetime,RiverSubBasinCode,100923 PH (FIELD) pH units,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,100925 TEMPERATURE WATER deg C,Year,Month,Elevation,Slope,LC_1km,LC_5km,NDVI,Temperature,Precipitation,RP_count
AB11AA0150,49.14811,-112.16728,2018-05-22 12:30:00,11AA,8.4,8.81,279.0,17.1,2018,5,1061.836914,2.844055891,8.0,8.0,0.154,13.9,50.0,0
AB11AA0330,49.03472,-111.38797,2018-05-22 10:30:00,11AA,7.9,5.22,905.0,15.7,2018,5,997.367981,2.236922979,8.0,8.0,0.154,14.2,41.0,0
AB05AC0160,50.252,-113.55347,2018-05-14 09:15:00,05AC,8.43,8.79,704.0,14.74,2018,5,984.7982788,0.530075252,12.0,12.0,0.222,13.9,17.4,5
AB05BN0130,50.22243,-112.09794,2018-05-07 10:45:00,05BN,8.24,10.38,571.0,17.9,2018,5,735.1934204,0.899481297,5.0,12.0,0.125,16.4,16.0,0
AB11AA0270,49.02673,-112.96927,2018-05-23 09:50:00,11AA,8.38,9.92,163.0,11.9,2018,5,1255.405762,2.214713573,8.0,8.0,0.272,11.9,32.7,0
AB05DC0050,52.34808,-114.98176,2018-05-01 13:00:00,05DC,8.19,11.16,269.0,6.24,2018,5,964.1829834,3.627049446,8.0,9.0,0.127,12.3,36.8,0
AB05DF0010,53.36889,-113.75139,2018-05-07 09:30:00,05DF,7.94,9.78,308.8,11.44,2018,5,629.4031982,5.696750641,12.0,10.0,0.192,13.6,37.3,0
AB05EC0010,53.99092,-112.47592,2018-05-10 11:10:00,05EC,8.19,10.11,336.8,13.13,2018,5,563.9403687,3.655014753,12.0,12.0,0.188,14.2,9.3,0
AB05DC0025,52.45381,-115.75947,2018-05-01 11:15:00,05DC,8.19,11.64,286.9,3.71,2018,5,1124.740723,1.479706287,8.0,9.0,0.127,10.5,26.5,0
AB05BH0370,51.04725,-114.01958,2018-05-07 14:00:00,05BH,8.45,11.33,1081.0,15.05,2018,5,1039.732056,1.713881373,13.0,13.0,0.158,14.0,26.7,69
AB05AD0010,49.7017,-112.86624,2018-05-03 08:00:00,05AD,8.6,9.75,421.0,12.6,2018,5,821.6375732,0.320869893,8.0,12.0,0.077,14.6,23.1,32
AB05AD0010,49.7017,-112.86624,2018-05-16 07:35:00,05AD,8.49,9.05,319.0,16.13,2018,5,821.6375732,0.320869893,8.0,12.0,0.148,14.6,23.1,32
AB05AG0010,49.96166,-112.0847,2018-05-03 13:20:00,05AG,8.55,12.0,461.0,15.35,2018,5,730.2318115,6.907430649,5.0,8.0,0.077,15.4,25.5,0
AB05AG0010,49.96166,-112.0847,2018-05-16 11:35:00,05AG,8.4,9.18,340.0,18.52,2018,5,730.2318115,6.907430649,5.0,8.0,0.148,15.4,25.5,0
AB05AA1595,49.55748,-113.82139,2018-05-03 10:30:00,05AA,8.17,12.47,317.0,4.86,2018,5,1038.801025,0.36166653,8.0,8.0,0.089,15.0,37.5,0
AB05AA1595,49.55748,-113.82139,2018-05-15 11:00:00,05AA,8.1,11.24,312.0,6.46,2018,5,1038.801025,0.36166653,8.0,8.0,0.222,15.0,37.5,0
AB07HA0230,56.65639,-117.14667,2018-05-30 11:20:00,07HA,8.21,9.89,216.0,12.75,2018,5,295.2075195,0.64292568,8.0,9.0,0.309,14.7,0.8,0
AB07HF0010,58.40444,-116.12806,2018-05-16 11:10:00,07HF,7.96,9.62,212.0,12.43,2018,5,252.863327,0.007821891,9.0,12.0,0.23,14.9,6.8,0
AB07FD0135,56.09319,-117.56608,2018-05-15 13:45:00,07FD,7.98,10.49,204.0,11.31,2018,5,321.2747498,3.074247122,8.0,8.0,0.23,13.8,6.4,0
AB07BC0025,54.44931,-113.99236,2018-05-23 11:55:00,07BC,8.11,7.98,302.0,20.73,2018,5,598.786499,0.701555371,12.0,12.0,0.314,13.4,9.3,0
AB05AA0480,49.54628,-113.79454,2018-05-15 11:30:00,05AA,8.57,9.92,363.0,16.01,2018,5,1038.515015,1.410951257,8.0,8.0,0.222,15.0,37.5,0
AB05AA0440,49.48194,-113.96861,2018-05-15 10:00:00,05AA,8.35,9.91,284.0,10.97,2018,5,1164.126099,7.901593208,8.0,12.0,0.222,11.7,31.2,0
AB05BM0145,50.84501,-113.96185,2018-05-08 11:15:00,05BM,8.41,12.54,1002.0,12.85,2018,5,982.5825806,0.520932436,8.0,9.0,0.158,14.2,40.0,0
AB05CB0070,52.08902,-114.47761,2018-05-14 10:30:00,05CB,8.2,9.78,496.0,11.65,2018,5,965.9175415,0.592109323,12.0,12.0,0.267,13.2,33.1,0
AB11AA0290,49.06717,-111.92243,2018-05-22 11:40:00,11AA,8.25,10.73,2447.8,18.5,2018,5,1005.892273,2.129700661,12.0,12.0,0.154,13.9,50.0,0
AB05CC0010,52.26722,-113.86361,2018-05-14 11:00:00,05CC,8.26,12.79,238.0,9.96,2018,5,864.8457031,1.969523072,9.0,12.0,0.267,13.3,25.8,30
AB05CD0375,51.65056,-112.90306,2018-05-15 12:00:00,05CD,8.61,11.27,317.8,17.65,2018,5,690.7446899,1.986792326,7.0,12.0,0.148,13.7,14.7,0
AB05CD0250,52.30548,-113.07658,2018-05-15 09:45:00,05CD,8.43,10.97,296.0,14.84,2018,5,748.2609253,3.251692772,8.0,12.0,0.267,14.4,17.1,21
AB05CA0050,51.79583,-114.635,2018-05-14 12:00:00,05CA,8.24,10.24,338.0,10.86,2018,5,1094.240356,0.29720214,8.0,8.0,0.222,11.8,37.8,10
AB05CJ0070,50.83861,-111.17667,2018-05-16 11:00:00,05CJ,8.31,9.38,519.0,19.45,2018,5,620.0371094,0.77273196,8.0,8.0,0.15,14.9,10.7,0
AB05CE0100,51.41528,-112.62972,2018-05-16 10:15:00,05CE,8.61,8.74,1353.0,17.76,2018,5,676.1588135,0.660646439,8.0,12.0,0.148,15.1,19.7,0
AB05CE0090,51.29828,-112.9471,2018-05-16 15:00:00,05CE,8.59,9.54,1397.0,18.82,2018,5,779.9624634,2.70284915,8.0,12.0,0.148,15.4,4.3,0
AB05AH0020,50.02756,-110.63783,2018-05-08 06:50:00,05AH,8.15,8.0,1798.0,15.19,2018,5,658.3436279,1.809375167,7.0,8.0,0.125,15.7,19.8,0
AB07AH0005,54.2012,-115.7796,2018-05-17 14:00:00,07AH,8.0,9.97,233.9,12.17,2018,5,734.8890381,0.414509088,10.0,10.0,0.27,12.8,24.5,13
AB05AH0050,50.02964,-110.64606,2018-05-08 07:20:00,05AH,8.18,8.56,936.0,15.84,2018,5,658.0493164,0.251512021,13.0,8.0,0.125,15.7,19.8,0
AB05BL0470,50.71595,-113.86003,2018-05-08 09:05:00,05BL,8.25,10.54,289.0,9.19,2018,5,1006.582642,0.844795227,8.0,12.0,0.158,14.2,40.0,0
AB05BL1440,50.69683,-114.23583,2018-05-08 08:20:00,05BL,8.13,11.2,242.0,5.28,2018,5,1164.171631,2.187244892,8.0,10.0,0.158,12.5,25.1,0
AB07GJ0010,55.71556,-117.62194,2018-05-15 09:30:00,07GJ,8.13,9.98,213.0,11.66,2018,5,375.9607239,1.002419353,12.0,10.0,0.23,14.2,2.3,0
AB05AJ0060,50.04292,-110.72608,2018-05-08 09:30:00,05AJ,8.96,11.51,470.0,17.47,2018,5,656.0934448,1.23671627,5.0,8.0,0.125,15.7,19.8,47
AB05AK0990,50.10475,-110.69114,2018-05-08 10:15:00,05AK,8.92,10.64,470.0,17.28,2018,5,647.6986084,2.392420769,5.0,5.0,0.125,15.7,19.8,30
AB05AE0070,49.58889,-112.88056,2018-05-16 08:45:00,05AE,8.52,8.99,620.0,18.29,2018,5,846.6937256,1.446081042,8.0,8.0,0.148,14.2,25.1,0
AB07AA0005,52.217,-117.2342,2018-05-07 13:30:00,07AA,7.85,11.1,206.0,1.05,2018,5,1945.055298,5.338360786,5.0,5.0,0.158,10.5,26.5,0
AB05CE0660,51.56606,-113.07864,2018-05-15 08:30:00,05CE,8.35,8.91,1237.0,15.29,2018,5,759.3725586,4.458485126,12.0,12.0,0.148,13.7,24.9,0
AB05CE0680,51.53266,-112.88884,2018-05-15 09:45:00,05CE,8.43,8.56,1012.0,17.14,2018,5,688.8858032,0.83265537,8.0,12.0,0.148,15.1,19.7,0
AB05BN0065,50.14928,-111.66558,2018-05-07 12:00:00,05BN,8.48,9.91,419.0,20.31,2018,5,722.8248901,0.478637516,8.0,8.0,0.125,14.5,20.7,0
AB11AA0100,49.15528,-111.83694,2018-05-22 08:25:00,11AA,9.05,11.06,1848.0,17.9,2018,5,935.5401001,0.225390211,5.0,12.0,0.154,14.2,41.0,0
AB05BG0100,51.28283,-114.83731,2018-05-07 12:00:00,05BG,8.21,11.3,248.0,4.85,2018,5,1258.355103,5.491668701,9.0,9.0,0.158,11.9,67.9,0
AB07GE0165,55.13667,-118.30833,2018-05-14 10:25:00,07GE,7.97,10.6,210.0,9.32,2018,5,487.345459,0.68732971,10.0,10.0,0.23,13.4,6.5,0
AB07GE0020,55.07194,-118.80472,2018-05-10 10:00:00,07GE,8.0,10.96,195.0,7.4,2018,5,521.3369751,0.863822103,10.0,10.0,0.151,13.7,5.8,0
AB05CC0225,52.27096,-113.8022,2018-05-14 10:15:00,05CC,7.99,8.89,503.0,14.36,2018,5,855.1530151,0.258586854,13.0,13.0,0.267,13.3,25.8,9
AB05AD0190,49.43028,-113.49583,2018-05-23 12:20:00,05AD,8.45,9.63,210.0,13.4,2018,5,1041.878418,4.099010468,8.0,12.0,0.272,14.9,30.6,0
AB05BM0575,50.77917,-113.20361,2018-05-09 11:25:00,05BM,8.19,8.52,1832.0,13.95,2018,5,885.3132324,0.925302684,8.0,12.0,0.125,13.8,20.3,0
AB05AB0260,49.75255,-113.40351,2018-05-15 12:20:00,05AB,8.57,9.8,474.0,18.49,2018,5,930.1911011,2.844059706,8.0,12.0,0.222,14.0,22.4,0
AB07AD0100,53.36883,-117.72562,2018-06-12 17:15:00,07AD,8.25,9.93,283.3,11.27,2018,6,968.2740479,7.371900082,9.0,9.0,0.475,13.5,43.6,0
AB07DD0010,58.38278,-111.51778,2018-06-12 08:45:00,07DD,7.99,8.64,256.0,17.27,2018,6,221.0250397,1.331387877,9.0,10.0,0.475,17.8,51.3,0
AB07DD0010,58.38278,-111.51778,2018-06-12 08:45:00,07DD,7.99,8.64,256.0,17.27,2018,6,221.0250397,1.331387877,9.0,10.0,0.475,15.8,59.7,0
AB07BE0010,54.72222,-113.28611,2018-06-13 10:30:00,07BE,8.0,9.25,227.6,12.5,2018,6,510.3901062,1.253601551,9.0,10.0,0.475,15.0,126.9,0
AB07BD0010,54.43222,-114.48333,2018-06-21 09:00:00,07BD,8.05,8.27,263.0,20.63,2018,6,580.3129883,0.200420573,10.0,11.0,0.518,14.6,24.8,0
AB07DA0980,57.72361,-111.37917,2018-06-12 07:50:00,07DA,8.05,8.59,259.0,17.37,2018,6,223.291153,0.186179221,6.0,6.0,0.475,16.7,111.2,0
AB07CC0030,56.72028,-111.40556,2018-06-12 13:30:00,07CC,8.23,9.38,284.0,16.96,2018,6,240.5357361,2.6102705,4.0,10.0,0.475,17.0,80.1,0
AB05FA0060,52.65881,-113.67508,2018-06-14 10:35:00,05FA,8.28,9.18,468.0,17.23,2018,6,804.4741211,0.64455384,9.0,12.0,0.491,14.3,55.3,0
AB05FA0340,52.93736,-112.84861,2018-06-14 12:20:00,05FA,8.21,10.41,701.0,16.11,2018,6,683.4337158,0.636118114,11.0,12.0,0.38,15.2,33.3,0
AB05CA0045,51.80198,-114.66324,2018-06-04 12:00:00,05CA,8.23,10.05,355.0,14.95,2018,6,1105.551392,0.151217431,8.0,8.0,0.397,12.6,76.4,12
AB05AB0100,49.63926,-113.79526,2018-06-18 11:00:00,05AB,8.45,9.75,558.0,13.16,2018,6,1092.840088,1.027666211,8.0,8.0,0.533,14.3,36.6,0
AB06AD0130,54.25139,-110.02972,2018-06-13 11:35:00,06AD,8.03,9.27,435.7,14.69,2018,6,491.5502319,0.449382424,10.0,8.0,0.475,16.3,107.2,0
AB06AC0100,54.43044,-110.48254,2018-06-13 13:20:00,06AC,8.12,9.48,378.6,15.75,2018,6,505.0038147,1.72106564,8.0,11.0,0.475,16.3,107.2,0
AB06AD0060,54.355,-110.21444,2018-06-13 12:30:00,06AD,8.06,9.29,404.8,14.83,2018,6,494.412262,1.154949188,10.0,10.0,0.475,16.3,107.2,1
AB05AD0070,49.47882,-113.30135,2018-06-20 11:15:00,05AD,8.16,9.29,202.0,14.3,2018,6,980.2529907,1.081493616,8.0,12.0,0.533,14.3,73.7,0
AB05AD0240,49.7275,-113.17806,2018-06-18 13:20:00,05AD,8.39,9.26,331.0,15.9,2018,6,898.3754883,4.490865707,12.0,12.0,0.533,14.9,56.5,0
AB07AC0015,54.0121,-116.96656,2018-06-19 11:00:00,07AC,8.17,8.87,383.0,18.03,2018,6,864.2140503,1.843506694,8.0,9.0,0.518,13.5,66.8,0
AB05CH0120,50.84222,-111.60417,2018-06-13 13:15:00,05CH,8.42,10.81,783.0,18.89,2018,6,637.9532471,0.785174131,8.0,7.0,0.289,16.5,38.6,0
AB05CC0460,52.35664,-113.79567,2018-06-05 10:15:00,05CC,8.3,8.71,630.0,16.87,2018,6,844.72229,0.386448085,11.0,12.0,0.39,14.6,53.6,1
AB05BM0590,50.77313,-112.84547,2018-06-14 09:30:00,05BM,8.62,9.55,322.0,15.02,2018,6,812.2988281,1.346238852,8.0,8.0,0.352,15.1,61.0,0
AB05BH0010,51.18306,-114.48708,2018-06-12 08:25:00,05BH,8.25,9.88,272.0,10.51,2018,6,1120.670044,1.814611316,8.0,8.0,0.457,14.6,91.6,37
AB05BM0010,50.82575,-113.44211,2018-06-14 12:10:00,05BM,8.43,10.28,316.0,13.17,2018,6,909.9938965,1.647593737,8.0,12.0,0.352,14.9,72.7,0
AB05BN0010,50.04786,-111.59199,2018-06-11 12:40:00,05BN,8.63,9.98,331.0,16.13,2018,6,700.5982666,2.371221304,7.0,8.0,0.289,17.1,40.3,0
AB05BN0070,50.43056,-112.22778,2018-06-11 09:40:00,05BN,8.03,8.6,401.0,16.4,2018,6,743.7490845,1.661196709,8.0,7.0,0.352,16.5,58.1,0
AB05BM0620,50.83456,-112.76286,2018-06-14 08:50:00,05BM,8.31,8.59,553.0,17.48,2018,6,823.2521973,5.082017899,8.0,12.0,0.352,15.1,61.0,0
AB05BM0585,50.76472,-113.12389,2018-06-14 10:55:00,05BM,8.31,11.14,1091.0,15.37,2018,6,850.7938232,2.547780275,8.0,12.0,0.352,14.9,72.7,0
AB05BJ0450,51.04483,-114.04194,2018-06-04 12:30:00,05BJ,8.36,10.14,377.0,13.45,2018,6,1040.355713,0.6929245,13.0,13.0,0.397,14.5,63.5,69
AB05AG0140,49.96502,-112.08198,2018-06-19 11:25:00,05AG,8.78,10.36,1121.0,19.37,2018,6,742.4788818,4.60358572,7.0,8.0,0.446,16.9,42.1,0
AB05CA0015,51.73667,-114.65444,2018-06-04 13:30:00,05CA,8.33,9.44,286.0,13.97,2018,6,1115.195801,0.968437791,8.0,8.0,0.397,12.6,76.4,0
AB05BK0070,50.90524,-114.01095,2018-06-13 12:55:00,05BK,8.39,9.98,765.0,19.76,2018,6,996.562561,0.661587059,8.0,13.0,0.457,15.1,77.6,0
AB05BG0090,51.28261,-114.83739,2018-06-12 09:50:00,05BG,8.27,10.08,348.0,9.24,2018,6,1258.355103,5.491668701,9.0,9.0,0.457,12.7,88.3,0
AB05BL0490,50.78231,-113.82586,2018-06-13 11:20:00,05BL,8.41,9.19,344.0,16.6,2018,6,964.1889648,7.267912865,8.0,12.0,0.457,15.1,77.6,0
AB05BL0210,50.60126,-113.85801,2018-06-13 11:00:00,05BL,8.31,9.76,318.0,12.3,2018,6,1030.83728,1.431239724,12.0,12.0,0.457,14.1,61.5,11
AB05CA0090,51.92645,-114.68533,2018-06-04 12:30:00,05CA,8.26,9.38,275.0,12.99,2018,6,1073.328979,0.349916279,8.0,9.0,0.39,12.6,76.4,0
AB05BH0040,51.18386,-114.49894,2018-06-12 09:05:00,05BH,8.31,10.37,376.0,9.51,2018,6,1126.768921,2.931699038,8.0,8.0,0.457,14.6,91.6,37
AB05CE0685,51.46984,-112.97859,2018-06-06 12:30:00,05CE,8.43,10.07,1298.0,17.03,2018,6,728.7550049,6.327431202,8.0,12.0,0.283,16.6,88.0,0
AB05CE0690,51.49778,-112.84139,2018-06-06 13:30:00,05CE,8.39,9.59,1323.0,18.41,2018,6,688.6226807,0.451401502,8.0,12.0,0.283,16.6,88.0,0
AB07BK0125,55.20667,-114.1225,2018-06-21 12:50:00,07BK,7.46,7.64,145.0,18.69,2018,6,561.3552856,1.418970466,10.0,9.0,0.45,15.8,55.8,0
AB07BK0125,55.20667,-114.1225,2018-06-21 12:50:00,07BK,7.46,7.64,145.0,18.69,2018,6,561.3552856,1.418970466,10.0,9.0,0.45,14.3,129.8,0
AB05AC0190,50.13183,-113.13732,2018-06-20 10:50:00,05AC,9.07,13.21,456.0,19.02,2018,6,900.1089478,0.301615566,12.0,12.0,0.446,15.1,34.8,0
AB05AC0100,50.3531,-113.54371,2018-06-20 09:00:00,05AC,8.42,9.12,393.0,16.17,2018,6,968.0073242,2.200503826,12.0,12.0,0.446,14.9,48.4,0
AB05AC0175,50.22533,-113.39758,2018-06-20 10:10:00,05AC,8.27,10.71,445.0,16.24,2018,6,943.9644165,2.929008245,8.0,12.0,0.533,14.9,48.4,0
AB05AC0320,49.90167,-112.50667,2018-06-19 10:25:00,05AC,8.26,8.74,405.0,17.44,2018,6,769.3374023,0.632007778,8.0,8.0,0.446,15.5,56.2,0
AB05CB0270,52.02799,-114.14036,2018-06-05 13:15:00,05CB,8.5,9.85,424.0,17.31,2018,6,908.1798706,2.444368601,12.0,12.0,0.39,14.2,85.1,0
AB05CJ0030,50.84167,-111.93056,2018-06-13 13:00:00,05CJ,8.83,12.07,653.0,20.94,2018,6,698.5332031,0.413563311,8.0,8.0,0.352,15.6,46.2,0
AB07AG0345,54.01297,-115.84156,2018-06-19 14:00:00,07AG,8.33,9.16,292.0,22.42,2018,6,728.62854,0.22421129,10.0,10.0,0.518,13.3,79.1,0
AB05CC0100,52.08635,-114.12296,2018-06-05 14:00:00,05CC,8.46,10.25,526.0,19.1,2018,6,899.2254028,2.05106473,12.0,12.0,0.39,13.5,54.9,0
AB05CE0695,51.5268,-112.55719,2018-06-11 13:15:00,05CE,8.24,8.4,1719.0,16.19,2018,6,780.4230347,0.299900502,12.0,12.0,0.352,16.6,88.0,0
AB05CE0700,51.47139,-112.71667,2018-06-11 11:45:00,05CE,8.46,8.51,1472.0,14.19,2018,6,678.2585449,0.723603606,12.0,12.0,0.352,16.6,88.0,0
AB07AA0007,52.864,-118.10589,2018-06-12 15:30:00,07AA,8.0,10.65,191.0,7.72,2018,6,1040.0,5.445439816,9.0,9.0,0.457,13.3,40.8,0
AB11AA0070,49.14541,-111.30734,2018-06-19 09:40:00,11AA,8.16,9.1,259.0,15.12,2018,6,881.9883423,0.03737447,5.0,5.0,0.323,16.3,39.2,0
AB11AA0280,49.09,-112.39833,2018-06-20 09:15:00,11AA,8.43,9.07,478.0,14.14,2018,6,1109.041992,0.702517629,5.0,5.0,0.446,15.0,55.9,0
AB11AA0150,49.14811,-112.16728,2018-06-20 08:00:00,11AA,8.36,9.03,230.0,13.79,2018,6,1061.836914,2.844055891,8.0,8.0,0.446,15.0,55.9,0
AB05AC0160,50.252,-113.55347,2018-06-20 09:40:00,05AC,8.41,8.68,450.0,18.11,2018,6,984.7982788,0.530075252,12.0,12.0,0.533,14.9,48.4,5
AB05BN0130,50.22243,-112.09794,2018-06-11 11:00:00,05BN,8.28,9.6,477.0,14.91,2018,6,735.1934204,0.899481297,5.0,12.0,0.352,16.5,58.1,0
AB11AA0270,49.02673,-112.96927,2018-06-20 10:00:00,11AA,8.27,9.93,147.0,12.02,2018,6,1255.405762,2.214713573,8.0,8.0,0.533,12.5,89.4,0
AB05DC0050,52.34808,-114.98176,2018-06-06 12:30:00,05DC,8.2,9.79,290.3,11.41,2018,6,964.1829834,3.627049446,8.0,9.0,0.39,13.0,56.7,0
AB05DF0010,53.36889,-113.75139,2018-06-11 10:30:00,05DF,8.39,9.28,323.7,13.11,2018,6,629.4031982,5.696750641,12.0,10.0,0.491,14.5,65.2,0
AB05EC0010,53.99092,-112.47592,2018-06-14 10:15:00,05EC,8.1,9.39,385.0,14.57,2018,6,563.9403687,3.655014753,12.0,12.0,0.475,15.4,102.7,0
AB05DC0025,52.45381,-115.75947,2018-06-06 11:00:00,05DC,7.83,10.16,292.5,8.95,2018,6,1124.740723,1.479706287,8.0,9.0,0.39,11.5,63.1,0
AB05BH0370,51.04725,-114.01958,2018-06-04 10:10:00,05BH,8.19,7.81,1326.0,15.9,2018,6,1039.732056,1.713881373,13.0,13.0,0.397,14.5,63.5,69
AB05AD0010,49.7017,-112.86624,2018-06-19 07:40:00,05AD,8.34,8.97,292.0,15.31,2018,6,821.6375732,0.320869893,8.0,12.0,0.446,15.9,47.0,32
AB05AG0010,49.96166,-112.0847,2018-06-19 11:55:00,05AG,8.63,9.84,320.0,18.88,2018,6,730.2318115,6.907430649,5.0,8.0,0.446,16.9,42.1,0
AB05AA1595,49.55748,-113.82139,2018-06-18 11:30:00,05AA,8.24,10.02,234.0,11.19,2018,6,1038.801025,0.36166653,8.0,8.0,0.533,14.3,36.6,0
AB07HA0230,56.65639,-117.14667,2018-06-20 10:45:00,07HA,8.05,8.65,266.8,20.07,2018,6,295.2075195,0.64292568,8.0,9.0,0.45,14.7,104.2,0
AB07HF0010,58.40444,-116.12806,2018-06-20 14:20:00,07HF,7.91,8.34,274.0,19.69,2018,6,252.863327,0.007821891,9.0,12.0,0.45,15.3,103.2,0
AB07FD0135,56.09319,-117.56608,2018-06-21 13:15:00,07FD,8.07,8.87,245.0,20.09,2018,6,321.2747498,3.074247122,8.0,8.0,0.45,14.7,75.6,0
AB07BC0025,54.44931,-113.99236,2018-06-21 11:30:00,07BC,8.03,7.98,305.0,24.09,2018,6,598.786499,0.701555371,12.0,12.0,0.518,14.6,98.6,0
AB05AA0480,49.54628,-113.79454,2018-06-18 11:50:00,05AA,8.39,10.09,301.0,11.88,2018,6,1038.515015,1.410951257,8.0,8.0,0.533,14.3,36.6,0
AB05AA0440,49.48194,-113.96861,2018-06-18 10:05:00,05AA,8.22,10.41,261.0,8.48,2018,6,1164.126099,7.901593208,8.0,12.0,0.533,14.2,41.6,0
AB05BM0145,50.84501,-113.96185,2018-06-13 12:20:00,05BM,8.21,9.96,1073.0,17.48,2018,6,982.5825806,0.520932436,8.0,9.0,0.457,15.1,77.6,0
AB05CB0070,52.08902,-114.47761,2018-06-05 14:45:00,05CB,8.32,10.23,488.0,12.77,2018,6,965.9175415,0.592109323,12.0,12.0,0.39,13.5,54.9,0
AB11AA0290,49.06717,-111.92243,2018-06-19 12:00:00,11AA,8.15,10.64,2508.0,16.2,2018,6,1005.892273,2.129700661,12.0,12.0,0.446,15.0,55.9,0
AB05CC0010,52.26722,-113.86361,2018-06-05 12:15:00,05CC,8.56,12.04,349.0,16.44,2018,6,864.8457031,1.969523072,9.0,12.0,0.39,14.6,53.6,30
AB05CD0375,51.65056,-112.90306,2018-06-06 12:00:00,05CD,8.52,9.34,366.3,19.26,2018,6,690.7446899,1.986792326,7.0,12.0,0.283,15.0,87.4,0
AB05CD0250,52.30548,-113.07658,2018-06-06 09:50:00,05CD,8.57,9.76,363.0,17.2,2018,6,748.2609253,3.251692772,8.0,12.0,0.39,15.4,65.3,21
AB05CA0050,51.79583,-114.635,2018-06-04 10:45:00,05CA,8.29,9.81,345.0,10.31,2018,6,1094.240356,0.29720214,8.0,8.0,0.397,12.6,76.4,10
AB05CJ0070,50.83861,-111.17667,2018-06-12 11:30:00,05CJ,8.43,9.31,480.0,16.35,2018,6,620.0371094,0.77273196,8.0,8.0,0.289,16.8,86.9,0
AB05CE0100,51.41528,-112.62972,2018-06-11 12:30:00,05CE,8.49,9.22,1041.0,15.02,2018,6,676.1588135,0.660646439,8.0,12.0,0.352,16.6,88.0,0
AB05CE0090,51.29828,-112.9471,2018-06-11 14:20:00,05CE,8.44,9.53,862.0,16.0,2018,6,779.9624634,2.70284915,8.0,12.0,0.352,15.8,79.7,0
AB05AH0020,50.02756,-110.63783,2018-06-12 07:00:00,05AH,8.2,9.6,758.0,12.12,2018,6,658.3436279,1.809375167,7.0,8.0,0.289,17.8,27.5,0
AB07AH0005,54.2012,-115.7796,2018-06-19 13:15:00,07AH,8.02,9.08,214.0,18.84,2018,6,734.8890381,0.414509088,10.0,10.0,0.518,13.3,79.1,13
AB05AH0050,50.02964,-110.64606,2018-06-12 07:20:00,05AH,8.15,9.05,552.0,13.79,2018,6,658.0493164,0.251512021,13.0,8.0,0.289,17.8,27.5,0
AB05BL0470,50.71595,-113.86003,2018-06-13 09:55:00,05BL,8.45,9.71,375.0,14.27,2018,6,1006.582642,0.844795227,8.0,12.0,0.457,15.1,77.6,0
AB05BL1440,50.69683,-114.23583,2018-06-13 09:10:00,05BL,8.33,9.86,324.0,11.12,2018,6,1164.171631,2.187244892,8.0,10.0,0.457,13.1,50.2,0
AB07GJ0010,55.71556,-117.62194,2018-06-19 12:45:00,07GJ,8.1,8.68,279.0,20.66,2018,6,375.9607239,1.002419353,12.0,10.0,0.45,15.2,52.7,0
AB05AJ0060,50.04292,-110.72608,2018-06-11 14:20:00,05AJ,8.61,9.47,328.0,18.59,2018,6,656.0934448,1.23671627,5.0,8.0,0.289,17.8,27.5,47
AB05AK0990,50.10475,-110.69114,2018-06-12 08:45:00,05AK,8.59,9.14,325.0,15.95,2018,6,647.6986084,2.392420769,5.0,5.0,0.289,17.8,27.5,30
AB05AE0070,49.58889,-112.88056,2018-06-19 09:10:00,05AE,8.44,9.44,299.0,15.65,2018,6,846.6937256,1.446081042,8.0,8.0,0.446,15.8,45.8,0
AB07AA0005,52.217,-117.2342,2018-06-12 13:50:00,07AA,8.39,10.55,163.0,4.85,2018,6,1945.055298,5.338360786,5.0,5.0,0.457,11.5,63.1,0
AB05CE0660,51.56606,-113.07864,2018-06-06 11:30:00,05CE,8.48,10.04,1587.0,18.01,2018,6,759.3725586,4.458485126,12.0,12.0,0.283,14.8,70.9,0
AB05CE0680,51.53266,-112.88884,2018-06-06 13:00:00,05CE,8.52,9.48,1530.0,19.78,2018,6,688.8858032,0.83265537,8.0,12.0,0.283,16.6,88.0,0
AB05BN0065,50.14928,-111.66558,2018-06-11 11:50:00,05BN,8.02,8.45,553.0,15.01,2018,6,722.8248901,0.478637516,8.0,8.0,0.352,16.6,25.2,0
AB11AA0100,49.15528,-111.83694,2018-06-19 08:30:00,11AA,7.78,2.14,3276.0,15.05,2018,6,935.5401001,0.225390211,5.0,12.0,0.446,15.8,47.7,0
AB05BG0100,51.28283,-114.83731,2018-06-12 10:05:00,05BG,8.35,10.26,322.0,8.61,2018,6,1258.355103,5.491668701,9.0,9.0,0.457,12.7,88.3,0
AB07GE0165,55.13667,-118.30833,2018-06-12 10:30:00,07GE,8.22,10.27,255.9,10.17,2018,6,487.345459,0.68732971,10.0,10.0,0.398,14.5,37.0,0
AB07GE0020,55.07194,-118.80472,2018-06-12 13:00:00,07GE,8.25,10.35,251.0,10.1,2018,6,521.3369751,0.863822103,10.0,10.0,0.398,14.7,103.2,0
AB05CC0225,52.27096,-113.8022,2018-06-05 11:00:00,05CC,8.11,7.93,942.0,13.45,2018,6,855.1530151,0.258586854,13.0,13.0,0.39,14.6,53.6,9
